user_id,signup_date,city,device,acquisition_channel,user_type
U06081,2024-10-09,Delhi,Android,Organic,New
U06082,2024-12-31,Delhi,Android,Organic,New
U06083,2023-10-24,Delhi,Android,Organic,Returning
U06084,2024-11-02,Mumbai,Android,Organic,New
U06085,2024-11-26,Mumbai,iOS,Organic,New
U06086,2024-10-01,Hyderabad,Android,Paid Search,Returning
U06087,2024-12-08,Delhi,iOS,Referral,New
U06088,2024-11-29,Bengaluru,Android,Organic,New
U06089,2024-10-16,Kolkata,Android,Organic,New
U06090,2023-02-19,Hyderabad,Android,Paid Search,Returning
U06091,2024-11-04,Delhi,iOS,Paid Social,New
U06092,2024-09-28,Hyderabad,iOS,Paid Search,New
U06093,2024-08-28,Mumbai,Android,Referral,Returning
U06094,2024-09-20,Hyderabad,Android,Organic,Returning
U06095,2024-06-04,Delhi,Android,Paid Search,Returning
U06096,2024-09-10,Mumbai,Android,Referral,New
U06097,2024-11-12,Bengaluru,iOS,Paid Search,New
U06098,2024-09-23,Bengaluru,Android,Paid Search,New
U06099,2023-12-02,Hyderabad,Android,Referral,Returning
U06100,2024-10-22,Delhi,Android,Organic,New
U06101,2024-09-08,Bengaluru,Android,Organic,New
U06102,2024-09-11,Bengaluru,iOS,Organic,New
U06103,2023-12-31,Delhi,Android,Paid Social,Returning
U06104,2023-07-31,Hyderabad,iOS,Referral,Returning
U06105,2024-12-29,Delhi,Android,Organic,New
U06106,2023-04-29,Hyderabad,Android,Paid Search,Returning
U06107,2024-05-18,Hyderabad,Android,Paid Search,Returning
U06108,2024-12-31,Delhi,Android,Organic,New
U06109,2024-09-10,Hyderabad,Android,Paid Social,New
U06110,2023-08-12,Bengaluru,Android,Organic,Returning
U06111,2024-10-01,Delhi,iOS,Referral,New
U06112,2024-12-27,Bengaluru,Android,Paid Social,New
U06113,2024-12-03,Bengaluru,Android,Organic,New
U06114,2024-05-25,Bengaluru,Android,Paid Social,Returning
U06115,2024-09-11,Bengaluru,Android,Paid Social,New
U06116,2023-03-07,Hyderabad,Android,Organic,Returning
U06117,2024-09-16,Mumbai,Android,Organic,New
U06118,2024-11-26,Kolkata,Android,Paid Social,New
U06119,2024-04-03,Mumbai,Android,Paid Social,Returning
U06120,2024-09-04,Mumbai,Android,Paid Social,New
U06121,2024-10-29,Bengaluru,iOS,Organic,New
U06122,2024-09-28,Mumbai,Android,Paid Social,New
U06123,2023-11-21,Delhi,iOS,Paid Social,Returning
U06124,2024-10-03,Kolkata,Android,Organic,New
U06125,2024-11-19,Kolkata,iOS,Organic,New
U06126,2024-10-08,Bengaluru,iOS,Paid Search,New
U06127,2024-10-15,Mumbai,Android,Paid Social,New
U06128,2024-12-26,Mumbai,Android,Organic,New
U06129,2024-09-19,Mumbai,Android,Referral,New
U06130,2024-11-28,Bengaluru,Android,Organic,New
U06131,2024-11-19,Mumbai,Android,Paid Social,New
U06132,2024-04-04,Hyderabad,Android,Organic,Returning
U06133,2024-04-15,Delhi,iOS,Paid Social,Returning
U06134,2024-09-16,Mumbai,Android,Paid Search,New
U06135,2024-11-08,Bengaluru,iOS,Paid Social,New
U06136,2024-11-20,Kolkata,Android,Referral,New
U06137,2024-09-20,Bengaluru,Android,Organic,Returning
U06138,2024-12-01,Bengaluru,Android,Organic,New
U06139,2024-10-16,Delhi,Android,Organic,New
U06140,2024-12-04,Hyderabad,Android,Paid Search,New
U06141,2024-12-07,Hyderabad,Android,Paid Social,New
U06142,2024-10-28,Bengaluru,Android,Organic,New
U06143,2024-09-20,Bengaluru,Android,Paid Social,New
U06144,2023-08-04,Hyderabad,iOS,Paid Search,Returning
U06145,2023-01-06,Delhi,Android,Referral,Returning
U06146,2024-08-20,Bengaluru,iOS,Organic,Returning
U06147,2023-12-24,Kolkata,Android,Referral,Returning
U06148,2024-11-16,Bengaluru,Android,Paid Search,New
U06149,2024-09-17,Mumbai,Android,Referral,Returning
U06150,2024-01-08,Bengaluru,iOS,Paid Search,Returning
U06151,2024-04-24,Hyderabad,Android,Organic,Returning
U06152,2024-03-21,Hyderabad,Android,Paid Social,Returning
U06153,2024-12-27,Delhi,iOS,Paid Search,New
U06154,2024-11-21,Mumbai,iOS,Organic,New
U06155,2024-12-04,Kolkata,iOS,Paid Search,New
U06156,2024-11-25,Hyderabad,iOS,Referral,New
U06157,2025-01-01,Delhi,Android,Paid Social,New
U06158,2024-11-28,Delhi,iOS,Organic,New
U06159,2024-12-22,Kolkata,Android,Paid Social,New
U06160,2024-02-22,Bengaluru,iOS,Paid Search,Returning
U06161,2023-04-25,Bengaluru,Android,Organic,Returning
U06162,2023-06-20,Bengaluru,Android,Organic,Returning
U06163,2024-10-20,Hyderabad,Android,Organic,New
U06164,2023-10-28,Bengaluru,iOS,Paid Social,Returning
U06165,2023-06-03,Delhi,Android,Organic,Returning
U06166,2023-05-30,Mumbai,iOS,Organic,Returning
U06167,2023-07-06,Bengaluru,Android,Organic,Returning
U06168,2024-09-29,Delhi,Android,Referral,New
U06169,2024-12-21,Delhi,Android,Paid Search,New
U06170,2024-01-18,Bengaluru,Android,Paid Search,Returning
U06171,2023-10-01,Kolkata,Android,Paid Social,Returning
U06172,2024-10-17,Bengaluru,iOS,Organic,New
U06173,2024-10-24,Hyderabad,Android,Referral,New
U06174,2024-10-10,Delhi,Android,Organic,New
U06175,2024-09-11,Bengaluru,Android,Organic,New
U06176,2023-07-15,Bengaluru,iOS,Organic,Returning
U06177,2024-02-05,Mumbai,Android,Organic,Returning
U06178,2024-11-17,Delhi,iOS,Organic,New
U06179,2024-12-22,Bengaluru,Android,Paid Social,New
U06180,2024-12-17,Kolkata,iOS,Organic,New
U06181,2024-10-18,Delhi,Android,Organic,New
U06182,2024-11-01,Kolkata,iOS,Paid Search,New
U06183,2023-05-19,Bengaluru,iOS,Paid Social,Returning
U06184,2023-07-11,Bengaluru,iOS,Referral,Returning
U06185,2024-11-25,Mumbai,Android,Organic,New
U06186,2023-07-29,Delhi,iOS,Referral,Returning
U06187,2023-10-25,Bengaluru,Android,Paid Social,Returning
U06188,2024-10-09,Bengaluru,Android,Paid Search,New
U06189,2023-12-10,Bengaluru,Android,Organic,Returning
U06190,2023-04-08,Hyderabad,Android,Paid Search,Returning
U06191,2023-11-17,Delhi,Android,Organic,Returning
U06192,2024-11-06,Kolkata,Android,Paid Social,New
U06193,2024-11-26,Bengaluru,Android,Paid Social,New
U06194,2024-10-05,Delhi,Android,Organic,New
U06195,2024-10-30,Delhi,Android,Organic,New
U06196,2024-12-17,Mumbai,Android,Referral,New
U06197,2023-06-22,Kolkata,Android,Paid Search,Returning
U06198,2024-12-18,Hyderabad,Android,Paid Search,New
U06199,2024-12-13,Bengaluru,Android,Referral,New
U06200,2023-08-04,Delhi,iOS,Organic,Returning
U06201,2024-11-21,Hyderabad,Android,Paid Search,New
U06202,2024-12-04,Bengaluru,Android,Paid Social,New
U06203,2024-09-15,Mumbai,iOS,Organic,New
U06204,2024-09-08,Bengaluru,iOS,Organic,New
U06205,2024-09-07,Delhi,Android,Referral,New
U06206,2024-04-14,Delhi,iOS,Organic,Returning
U06207,2024-10-29,Delhi,iOS,Organic,New
U06208,2024-12-20,Kolkata,Android,Organic,New
U06209,2024-10-08,Mumbai,Android,Paid Social,New
U06210,2023-01-13,Kolkata,Android,Paid Search,Returning
U06211,2024-11-28,Hyderabad,iOS,Organic,New
U06212,2024-01-04,Delhi,Android,Organic,Returning
U06213,2024-11-05,Mumbai,Android,Paid Search,New
U06214,2023-05-21,Delhi,iOS,Paid Social,Returning
U06215,2024-10-29,Hyderabad,iOS,Referral,New
U06216,2024-12-09,Bengaluru,Android,Organic,New
U06217,2024-11-02,Kolkata,iOS,Paid Social,New
U06218,2024-06-10,Mumbai,iOS,Paid Social,Returning
U06219,2024-12-28,Mumbai,iOS,Paid Social,New
U06220,2024-12-16,Mumbai,iOS,Paid Search,New
U06221,2024-12-01,Mumbai,Android,Organic,New
U06222,2024-09-29,Mumbai,iOS,Paid Search,New
U06223,2024-06-17,Mumbai,Android,Paid Search,Returning
U06224,2024-10-31,Bengaluru,iOS,Paid Search,New
U06225,2024-10-12,Mumbai,iOS,Organic,New
U06226,2024-10-04,Delhi,iOS,Organic,New
U06227,2024-10-23,Mumbai,iOS,Organic,New
U06228,2024-12-11,Mumbai,iOS,Organic,New
U06229,2024-10-14,Bengaluru,Android,Organic,New
U06230,2024-11-26,Hyderabad,Android,Organic,New
U06231,2024-03-28,Delhi,Android,Organic,Returning
U06232,2024-09-06,Mumbai,iOS,Organic,New
U06233,2024-09-16,Mumbai,Android,Referral,Returning
U06234,2024-12-22,Mumbai,Android,Paid Search,New
U06235,2024-12-03,Hyderabad,Android,Organic,New
U06236,2024-11-10,Bengaluru,Android,Paid Social,New
U06237,2024-11-05,Bengaluru,Android,Paid Search,New
U06238,2023-12-10,Mumbai,iOS,Organic,Returning
U06239,2023-01-25,Bengaluru,iOS,Paid Search,Returning
U06240,2023-09-21,Bengaluru,Android,Organic,Returning
U06241,2024-01-18,Bengaluru,iOS,Paid Search,Returning
U06242,2024-10-27,Delhi,Android,Organic,New
U06243,2024-10-01,Kolkata,Android,Paid Search,New
U06244,2023-01-15,Bengaluru,Android,Organic,Returning
U06245,2024-12-16,Delhi,iOS,Organic,New
U06246,2024-11-24,Kolkata,Android,Paid Social,New
U06247,2023-03-14,Kolkata,Android,Organic,Returning
U06248,2024-04-15,Bengaluru,Android,Organic,Returning
U06249,2023-09-11,Kolkata,Android,Organic,Returning
U06250,2024-11-15,Bengaluru,Android,Paid Social,New
U06251,2023-12-01,Hyderabad,Android,Paid Search,Returning
U06252,2024-11-07,Bengaluru,iOS,Paid Social,New
U06253,2024-12-13,Delhi,Android,Paid Search,New
U06254,2024-09-22,Bengaluru,Android,Referral,New
U06255,2024-06-10,Hyderabad,Android,Organic,Returning
U06256,2023-01-11,Bengaluru,Android,Paid Social,Returning
U06257,2024-09-28,Delhi,iOS,Paid Search,Returning
U06258,2024-11-29,Hyderabad,Android,Organic,New
U06259,2024-11-06,Bengaluru,Android,Paid Social,New
U06260,2024-12-04,Kolkata,iOS,Referral,New
U06261,2024-03-11,Delhi,iOS,Paid Social,Returning
U06262,2024-10-06,Bengaluru,Android,Organic,New
U06263,2024-09-20,Bengaluru,Android,Paid Search,New
U06264,2024-08-29,Delhi,iOS,Organic,Returning
U06265,2024-10-18,Bengaluru,Android,Paid Search,New
U06266,2023-11-26,Mumbai,iOS,Organic,Returning
U06267,2024-10-05,Mumbai,Android,Organic,New
U06268,2023-05-07,Delhi,iOS,Organic,Returning
U06269,2024-09-17,Delhi,Android,Referral,New
U06270,2024-12-02,Hyderabad,Android,Organic,New
U06271,2024-12-24,Delhi,iOS,Organic,New
U06272,2024-09-27,Mumbai,Android,Organic,New
U06273,2023-09-15,Kolkata,Android,Paid Search,Returning
U06274,2024-12-10,Bengaluru,Android,Organic,New
U06275,2024-09-15,Mumbai,iOS,Paid Social,New
U06276,2023-02-10,Kolkata,Android,Organic,Returning
U06277,2024-11-17,Mumbai,Android,Organic,New
U06278,2024-05-21,Kolkata,Android,Organic,Returning
U06279,2023-05-18,Delhi,Android,Organic,Returning
U06280,2024-10-02,Mumbai,iOS,Paid Search,New
U06281,2023-01-13,Delhi,Android,Organic,Returning
U06282,2024-11-04,Bengaluru,Android,Paid Social,New
U06283,2024-09-30,Kolkata,Android,Paid Search,New
U06284,2024-09-22,Bengaluru,Android,Organic,New
U06285,2023-02-06,Kolkata,Android,Organic,Returning
U06286,2024-06-17,Mumbai,Android,Paid Search,Returning
U06287,2024-10-30,Kolkata,iOS,Organic,New
U06288,2024-07-24,Kolkata,iOS,Paid Search,Returning
U06289,2024-11-08,Mumbai,iOS,Paid Social,New
U06290,2023-10-30,Kolkata,Android,Organic,Returning
U06291,2024-07-27,Hyderabad,iOS,Organic,Returning
U06292,2024-01-23,Mumbai,Android,Organic,Returning
U06293,2024-01-05,Mumbai,Android,Organic,Returning
U06294,2023-05-10,Bengaluru,Android,Paid Search,Returning
U06295,2024-12-21,Bengaluru,Android,Paid Search,New
U06296,2024-07-21,Bengaluru,Android,Paid Search,Returning
U06297,2023-06-12,Delhi,Android,Paid Social,Returning
U06298,2024-01-02,Bengaluru,iOS,Organic,Returning
U06299,2024-11-08,Mumbai,iOS,Paid Search,New
U06300,2024-01-03,Mumbai,Android,Paid Social,Returning
U06301,2024-10-02,Mumbai,iOS,Paid Search,New
U06302,2024-09-11,Kolkata,Android,Paid Search,New
U06303,2024-12-15,Kolkata,Android,Paid Search,New
U06304,2024-11-24,Kolkata,iOS,Paid Search,New
U06305,2023-04-15,Mumbai,Android,Organic,Returning
U06306,2024-12-17,Bengaluru,Android,Paid Search,New
U06307,2023-11-13,Kolkata,Android,Paid Search,Returning
U06308,2024-09-21,Bengaluru,Android,Organic,Returning
U06309,2024-11-04,Bengaluru,iOS,Organic,New
U06310,2024-01-22,Delhi,Android,Organic,Returning
U06311,2024-11-18,Mumbai,Android,Paid Search,New
U06312,2024-08-30,Hyderabad,Android,Organic,Returning
U06313,2024-03-05,Bengaluru,Android,Paid Social,Returning
U06314,2024-11-17,Hyderabad,Android,Referral,New
U06315,2024-08-21,Bengaluru,iOS,Referral,Returning
U06316,2024-09-15,Delhi,Android,Organic,New
U06317,2024-10-14,Delhi,iOS,Paid Search,New
U06318,2023-12-23,Delhi,Android,Referral,Returning
U06319,2024-10-03,Hyderabad,Android,Paid Social,New
U06320,2024-06-03,Bengaluru,Android,Organic,Returning
U06321,2024-12-17,Bengaluru,Android,Paid Social,New
U06322,2024-11-14,Bengaluru,iOS,Paid Search,New
U06323,2023-08-18,Hyderabad,iOS,Paid Social,Returning
U06324,2024-10-16,Kolkata,Android,Referral,New
U06325,2023-12-16,Mumbai,iOS,Referral,Returning
U06326,2024-11-04,Mumbai,iOS,Paid Search,New
U06327,2023-08-17,Kolkata,Android,Organic,Returning
U06328,2024-09-04,Bengaluru,Android,Paid Search,Returning
U06329,2024-12-12,Bengaluru,iOS,Paid Search,New
U06330,2024-11-14,Mumbai,iOS,Paid Search,New
U06331,2024-09-22,Delhi,Android,Organic,New
U06332,2023-04-25,Delhi,Android,Paid Search,Returning
U06333,2024-12-11,Delhi,Android,Paid Search,New
U06334,2024-12-17,Delhi,Android,Referral,New
U06335,2023-07-01,Mumbai,Android,Paid Social,Returning
U06336,2024-11-04,Delhi,Android,Organic,New
U06337,2024-09-29,Bengaluru,Android,Paid Search,New
U06338,2024-12-19,Kolkata,Android,Paid Search,New
U06339,2024-10-21,Hyderabad,Android,Paid Search,New
U06340,2023-10-29,Bengaluru,Android,Organic,Returning
U06341,2024-06-27,Bengaluru,Android,Paid Social,Returning
U06342,2023-09-05,Bengaluru,iOS,Paid Social,Returning
U06343,2023-07-30,Bengaluru,iOS,Paid Search,Returning
U06344,2024-09-29,Bengaluru,Android,Referral,New
U06345,2024-11-23,Bengaluru,iOS,Referral,New
U06346,2024-04-20,Hyderabad,iOS,Paid Social,Returning
U06347,2023-12-12,Hyderabad,Android,Referral,Returning
U06348,2024-04-21,Hyderabad,iOS,Paid Search,Returning
U06349,2024-12-28,Mumbai,Android,Referral,New
U06350,2023-06-05,Hyderabad,Android,Referral,Returning
U06351,2023-01-09,Hyderabad,iOS,Paid Search,Returning
U06352,2024-01-31,Kolkata,Android,Organic,Returning
U06353,2023-10-09,Hyderabad,Android,Organic,Returning
U06354,2024-09-09,Hyderabad,Android,Paid Search,New
U06355,2024-09-21,Hyderabad,Android,Paid Social,New
U06356,2024-11-09,Mumbai,Android,Paid Search,New
U06357,2024-12-04,Bengaluru,Android,Paid Social,New
U06358,2023-01-12,Bengaluru,iOS,Paid Social,Returning
U06359,2024-12-28,Delhi,Android,Organic,New
U06360,2024-10-21,Bengaluru,iOS,Organic,New
U06361,2024-11-22,Bengaluru,Android,Paid Social,New
U06362,2023-10-14,Bengaluru,Android,Organic,Returning
U06363,2024-12-24,Delhi,iOS,Referral,New
U06364,2024-11-06,Kolkata,Android,Referral,New
U06365,2023-06-23,Delhi,Android,Paid Search,Returning
U06366,2024-12-29,Bengaluru,iOS,Paid Search,New
U06367,2024-11-12,Delhi,Android,Paid Social,New
U06368,2024-11-09,Delhi,Android,Referral,New
U06369,2024-12-26,Mumbai,iOS,Paid Search,New
U06370,2023-06-25,Mumbai,Android,Referral,Returning
U06371,2024-04-08,Bengaluru,Android,Paid Search,Returning
U06372,2024-12-16,Mumbai,Android,Organic,New
U06373,2024-08-29,Bengaluru,Android,Paid Search,Returning
U06374,2024-08-30,Mumbai,Android,Paid Social,Returning
U06375,2024-10-08,Kolkata,Android,Referral,New
U06376,2024-12-02,Kolkata,Android,Organic,New
U06377,2024-10-02,Bengaluru,iOS,Paid Search,New
U06378,2023-09-16,Hyderabad,iOS,Paid Search,Returning
U06379,2024-12-10,Hyderabad,Android,Referral,New
U06380,2024-10-16,Kolkata,Android,Paid Social,New
U06381,2023-03-16,Bengaluru,Android,Organic,Returning
U06382,2023-09-26,Delhi,iOS,Referral,Returning
U06383,2023-06-19,Bengaluru,Android,Paid Social,Returning
U06384,2024-01-15,Bengaluru,iOS,Referral,Returning
U06385,2024-09-22,Mumbai,Android,Paid Social,New
U06386,2023-11-27,Delhi,iOS,Organic,Returning
U06387,2024-10-18,Bengaluru,iOS,Referral,New
U06388,2024-12-24,Hyderabad,Android,Paid Search,New
U06389,2023-03-19,Mumbai,Android,Referral,Returning
U06390,2024-11-09,Kolkata,Android,Organic,New
U06391,2024-10-09,Hyderabad,Android,Paid Social,New
U06392,2023-05-20,Kolkata,iOS,Organic,Returning
U06393,2024-12-13,Hyderabad,Android,Organic,New
U06394,2024-10-05,Bengaluru,Android,Referral,New
U06395,2023-05-25,Bengaluru,iOS,Organic,Returning
U06396,2023-12-24,Kolkata,iOS,Organic,Returning
U06397,2023-04-04,Bengaluru,Android,Referral,Returning
U06398,2024-09-20,Delhi,iOS,Paid Search,New
U06399,2024-11-19,Mumbai,Android,Paid Search,New
U06400,2023-10-26,Bengaluru,Android,Referral,Returning
U06401,2024-10-22,Bengaluru,Android,Paid Search,New
U06402,2024-09-06,Delhi,Android,Organic,New
U06403,2024-12-21,Delhi,Android,Paid Social,New
U06404,2024-09-07,Mumbai,Android,Paid Social,New
U06405,2024-10-01,Bengaluru,Android,Organic,New
U06406,2023-03-01,Mumbai,iOS,Paid Search,Returning
U06407,2024-07-12,Bengaluru,Android,Organic,Returning
U06408,2024-11-25,Mumbai,Android,Organic,New
U06409,2023-08-25,Bengaluru,Android,Organic,Returning
U06410,2024-10-02,Bengaluru,Android,Referral,New
U06411,2024-11-18,Hyderabad,Android,Organic,New
U06412,2024-09-27,Bengaluru,Android,Organic,Returning
U06413,2024-12-28,Hyderabad,Android,Referral,New
U06414,2024-07-28,Delhi,iOS,Organic,Returning
U06415,2024-10-02,Bengaluru,Android,Referral,New
U06416,2024-11-20,Delhi,Android,Referral,New
U06417,2024-09-18,Kolkata,iOS,Paid Search,New
U06418,2024-10-24,Delhi,iOS,Organic,New
U06419,2023-08-23,Bengaluru,Android,Organic,Returning
U06420,2024-07-30,Mumbai,iOS,Organic,Returning
U06421,2024-12-26,Delhi,Android,Organic,New
U06422,2024-09-24,Hyderabad,Android,Paid Search,New
U06423,2023-06-17,Kolkata,iOS,Organic,Returning
U06424,2023-08-09,Mumbai,Android,Paid Social,Returning
U06425,2024-10-26,Delhi,iOS,Organic,New
U06426,2024-11-06,Delhi,Android,Organic,New
U06427,2024-10-15,Kolkata,iOS,Organic,New
U06428,2024-09-28,Mumbai,iOS,Organic,New
U06429,2024-11-28,Bengaluru,Android,Paid Social,New
U06430,2024-12-20,Kolkata,Android,Paid Social,New
U06431,2024-09-07,Kolkata,Android,Organic,New
U06432,2024-10-31,Delhi,iOS,Paid Search,New
U06433,2024-11-28,Delhi,Android,Paid Search,New
U06434,2024-04-19,Hyderabad,iOS,Referral,Returning
U06435,2023-06-07,Hyderabad,Android,Organic,Returning
U06436,2024-09-23,Mumbai,Android,Paid Social,New
U06437,2024-12-30,Delhi,iOS,Organic,New
U06438,2024-10-15,Delhi,iOS,Paid Search,New
U06439,2023-06-16,Delhi,Android,Paid Search,Returning
U06440,2023-02-12,Bengaluru,Android,Organic,Returning
U06441,2024-11-23,Hyderabad,iOS,Paid Search,New
U06442,2023-12-24,Bengaluru,iOS,Paid Search,Returning
U06443,2024-06-30,Delhi,Android,Organic,Returning
U06444,2023-04-04,Hyderabad,Android,Referral,Returning
U06445,2024-10-02,Delhi,Android,Organic,New
U06446,2024-11-23,Delhi,Android,Referral,New
U06447,2024-06-21,Kolkata,Android,Paid Search,Returning
U06448,2024-11-23,Bengaluru,Android,Organic,New
U06449,2023-07-29,Kolkata,iOS,Organic,Returning
U06450,2024-04-26,Bengaluru,Android,Paid Social,Returning
U06451,2024-10-30,Delhi,iOS,Paid Social,New
U06452,2024-12-30,Mumbai,Android,Paid Social,New
U06453,2024-10-10,Delhi,Android,Organic,New
U06454,2024-11-15,Mumbai,Android,Organic,New
U06455,2023-11-28,Bengaluru,Android,Paid Social,Returning
U06456,2024-09-14,Mumbai,Android,Referral,Returning
U06457,2024-11-24,Bengaluru,iOS,Organic,New
U06458,2024-07-28,Hyderabad,iOS,Paid Social,Returning
U06459,2024-10-06,Mumbai,iOS,Paid Search,New
U06460,2023-04-09,Mumbai,iOS,Paid Search,Returning
U06461,2024-12-14,Bengaluru,iOS,Paid Search,New
U06462,2023-03-19,Mumbai,Android,Organic,Returning
U06463,2024-01-26,Mumbai,Android,Organic,Returning
U06464,2024-11-02,Delhi,Android,Paid Social,New
U06465,2024-09-26,Mumbai,Android,Referral,New
U06466,2023-10-15,Bengaluru,Android,Paid Search,Returning
U06467,2024-10-12,Bengaluru,iOS,Organic,New
U06468,2023-02-13,Hyderabad,Android,Organic,Returning
U06469,2023-07-09,Bengaluru,iOS,Paid Search,Returning
U06470,2023-11-19,Bengaluru,Android,Paid Search,Returning
U06471,2024-10-20,Mumbai,iOS,Organic,New
U06472,2023-12-12,Hyderabad,iOS,Organic,Returning
U06473,2023-03-23,Bengaluru,Android,Paid Social,Returning
U06474,2023-12-05,Bengaluru,iOS,Organic,Returning
U06475,2024-09-12,Delhi,iOS,Paid Search,New
U06476,2024-10-16,Mumbai,iOS,Paid Social,New
U06477,2023-10-07,Delhi,iOS,Organic,Returning
U06478,2024-10-31,Mumbai,Android,Paid Search,New
U06479,2024-09-22,Hyderabad,Android,Organic,New
U06480,2024-11-26,Kolkata,Android,Organic,New
U06481,2024-10-03,Delhi,Android,Referral,Returning
U06482,2024-09-15,Bengaluru,Android,Paid Social,New
U06483,2024-05-18,Delhi,Android,Organic,Returning
U06484,2024-06-15,Bengaluru,Android,Organic,Returning
U06485,2023-05-03,Delhi,iOS,Organic,Returning
U06486,2024-08-15,Kolkata,iOS,Referral,Returning
U06487,2024-11-21,Delhi,iOS,Paid Social,New
U06488,2024-02-22,Bengaluru,Android,Paid Search,Returning
U06489,2024-12-04,Mumbai,Android,Organic,New
U06490,2024-05-19,Kolkata,Android,Referral,Returning
U06491,2024-09-05,Bengaluru,Android,Paid Social,New
U06492,2023-01-08,Hyderabad,Android,Organic,Returning
U06493,2023-11-16,Hyderabad,Android,Organic,Returning
