session_id,user_id,session_start,device,city,cart_value,delivery_fee
S010646,U06449,2025-02-27T08:34:00,iOS,Kolkata,649.02,0.0
S010647,U06449,2025-06-20T13:30:00,iOS,Kolkata,361.3,29.0
S010648,U06449,2025-01-19T17:14:00,iOS,Kolkata,771.58,39.0
S010649,U06449,2025-06-03T13:36:00,iOS,Kolkata,840.73,29.0
S010650,U06450,2025-02-02T10:37:00,Android,Bengaluru,1297.86,0.0
S010651,U06451,2025-03-27T13:04:00,iOS,Delhi,559.73,29.0
S010652,U06452,2025-03-29T11:48:00,Android,Mumbai,292.14,39.0
S010653,U06452,2025-06-19T18:12:00,Android,Mumbai,499.23,39.0
S010654,U06453,2025-04-16T17:56:00,Android,Delhi,1239.99,0.0
S010655,U06453,2025-05-24T07:13:00,Android,Delhi,839.16,49.0
S010656,U06453,2025-02-17T16:43:00,Android,Delhi,507.42,29.0
S010657,U06454,2025-03-29T07:27:00,Android,Mumbai,993.23,0.0
S010658,U06455,2025-03-15T16:04:00,Android,Bengaluru,506.34,39.0
S010659,U06455,2025-05-28T18:16:00,Android,Bengaluru,752.59,0.0
S010660,U06456,2025-03-29T20:06:00,Android,Mumbai,442.85,69.0
S010661,U06457,2025-06-05T09:19:00,iOS,Bengaluru,502.12,39.0
S010662,U06458,2025-02-03T18:11:00,iOS,Hyderabad,931.17,0.0
S010663,U06458,2025-03-14T12:00:00,iOS,Hyderabad,377.09,0.0
S010664,U06458,2025-02-06T09:22:00,iOS,Hyderabad,987.08,0.0
S010665,U06459,2025-03-14T14:59:00,iOS,Mumbai,281.37,39.0
S010666,U06459,2025-02-05T07:20:00,iOS,Mumbai,1121.36,0.0
S010667,U06460,2025-06-06T17:58:00,iOS,Mumbai,685.61,59.0
S010668,U06460,2025-03-12T15:04:00,iOS,Mumbai,1327.8,0.0
S010669,U06461,2025-04-16T10:22:00,iOS,Bengaluru,454.93,19.0
S010670,U06462,2025-03-22T15:16:00,Android,Mumbai,908.84,0.0
S010671,U06463,2025-05-12T10:01:00,Android,Mumbai,1445.42,0.0
S010672,U06463,2025-03-24T08:34:00,Android,Mumbai,616.62,49.0
S010673,U06463,2025-02-22T14:47:00,Android,Mumbai,732.38,49.0
S010674,U06464,2025-05-16T15:42:00,Android,Delhi,911.16,19.0
S010675,U06465,2025-01-21T19:51:00,Android,Mumbai,926.08,0.0
S010676,U06466,2025-05-27T07:15:00,Android,Bengaluru,1657.92,29.0
S010677,U06466,2025-02-13T11:41:00,Android,Bengaluru,893.08,39.0
S010678,U06466,2025-04-19T22:18:00,Android,Bengaluru,851.37,29.0
S010679,U06467,2025-01-06T09:41:00,iOS,Bengaluru,370.8,29.0
S010680,U06467,2025-03-18T07:53:00,iOS,Bengaluru,1062.35,0.0
S010681,U06468,2025-06-14T14:08:00,Android,Hyderabad,999.28,0.0
S010682,U06469,2025-04-25T22:34:00,iOS,Bengaluru,960.9,0.0
S010683,U06469,2025-05-13T20:44:00,iOS,Bengaluru,1153.07,29.0
S010684,U06470,2025-04-27T07:39:00,Android,Bengaluru,669.24,29.0
S010685,U06470,2025-02-26T17:54:00,Android,Bengaluru,1174.61,0.0
S010686,U06470,2025-03-03T15:10:00,Android,Bengaluru,937.75,0.0
S010687,U06470,2025-04-20T14:21:00,Android,Bengaluru,807.05,49.0
S010688,U06470,2025-05-08T18:50:00,Android,Bengaluru,1144.51,39.0
S010689,U06471,2025-04-28T18:55:00,iOS,Mumbai,605.99,39.0
S010690,U06472,2025-04-26T19:19:00,iOS,Hyderabad,1273.26,49.0
S010691,U06472,2025-01-19T11:06:00,iOS,Hyderabad,1760.21,69.0
S010692,U06473,2025-05-02T20:00:00,Android,Bengaluru,605.02,39.0
S010693,U06473,2025-04-17T11:06:00,Android,Bengaluru,371.38,0.0
S010694,U06473,2025-05-26T12:43:00,Android,Bengaluru,1027.52,0.0
S010695,U06473,2025-05-06T09:57:00,Android,Bengaluru,648.26,0.0
S010696,U06474,2025-01-12T14:28:00,iOS,Bengaluru,504.27,39.0
S010697,U06475,2025-04-15T16:39:00,iOS,Delhi,390.36,49.0
S010698,U06476,2025-01-10T09:51:00,iOS,Mumbai,690.28,0.0
S010699,U06477,2025-04-21T14:27:00,iOS,Delhi,933.96,59.0
S010700,U06477,2025-02-14T07:15:00,iOS,Delhi,628.04,59.0
S010701,U06477,2025-01-08T17:06:00,iOS,Delhi,1320.18,0.0
S010702,U06478,2025-01-31T19:07:00,Android,Mumbai,923.79,0.0
S010703,U06479,2025-06-09T08:06:00,Android,Hyderabad,632.32,59.0
S010704,U06479,2025-05-26T17:23:00,Android,Hyderabad,569.07,0.0
S010705,U06480,2025-03-24T17:14:00,Android,Kolkata,1063.11,0.0
S010706,U06480,2025-05-30T12:33:00,Android,Kolkata,408.3,29.0
S010707,U06481,2025-03-29T16:14:00,Android,Delhi,877.11,29.0
S010708,U06481,2025-01-12T07:14:00,Android,Delhi,883.1,29.0
S010709,U06482,2025-06-19T08:34:00,Android,Bengaluru,623.05,39.0
S010710,U06483,2025-05-11T14:16:00,Android,Delhi,546.24,0.0
S010711,U06483,2025-01-03T20:09:00,Android,Delhi,1892.85,0.0
S010712,U06484,2025-03-21T10:53:00,Android,Bengaluru,684.69,29.0
S010713,U06485,2025-04-24T09:36:00,iOS,Delhi,694.04,59.0
S010714,U06485,2025-02-08T16:17:00,iOS,Delhi,878.47,59.0
S010715,U06486,2025-02-22T12:31:00,iOS,Kolkata,1408.89,0.0
S010716,U06486,2025-06-11T17:43:00,iOS,Kolkata,1256.32,0.0
S010717,U06487,2025-01-16T12:02:00,iOS,Delhi,599.17,59.0
S010718,U06488,2025-05-17T11:51:00,Android,Bengaluru,2094.19,0.0
S010719,U06488,2025-05-12T22:05:00,Android,Bengaluru,430.47,19.0
S010720,U06488,2025-05-03T09:14:00,Android,Bengaluru,607.38,39.0
S010721,U06489,2025-01-22T11:15:00,Android,Mumbai,678.5,0.0
S010722,U06490,2025-06-05T15:50:00,Android,Kolkata,642.59,39.0
S010723,U06491,2025-06-19T17:03:00,Android,Bengaluru,552.55,49.0
S010724,U06492,2025-05-12T09:34:00,Android,Hyderabad,951.75,0.0
S010725,U06492,2025-04-30T19:50:00,Android,Hyderabad,807.44,29.0
S010726,U06493,2025-05-22T12:44:00,Android,Hyderabad,333.0,49.0
S010727,U06493,2025-06-29T20:55:00,Android,Hyderabad,673.4,49.0
S010728,U06494,2025-04-28T12:08:00,iOS,Delhi,946.56,0.0
S010729,U06495,2025-06-18T20:13:00,Android,Mumbai,667.53,39.0
S010730,U06495,2025-03-03T07:11:00,Android,Mumbai,849.65,69.0
S010731,U06495,2025-04-25T19:13:00,Android,Mumbai,1045.29,0.0
S010732,U06496,2025-05-04T15:03:00,iOS,Delhi,756.4,49.0
S010733,U06497,2025-02-11T21:50:00,iOS,Delhi,1123.13,0.0
S010734,U06498,2025-06-07T20:24:00,iOS,Delhi,1000.91,0.0
S010735,U06499,2025-06-22T18:00:00,Android,Bengaluru,1092.55,69.0
S010736,U06499,2025-04-14T22:54:00,Android,Bengaluru,896.02,0.0
S010737,U06500,2025-02-20T14:09:00,Android,Hyderabad,555.49,49.0
S010738,U06500,2025-01-07T12:31:00,Android,Hyderabad,504.68,49.0
S010739,U06500,2025-01-24T07:28:00,Android,Hyderabad,802.98,49.0
S010740,U06500,2025-03-07T18:44:00,Android,Hyderabad,782.56,49.0
S010741,U06501,2025-04-22T17:40:00,iOS,Hyderabad,417.18,29.0
S010742,U06501,2025-04-06T19:13:00,iOS,Hyderabad,605.06,19.0
S010743,U06502,2025-01-16T15:01:00,Android,Delhi,931.91,59.0
S010744,U06503,2025-03-17T19:26:00,Android,Mumbai,1551.63,0.0
S010745,U06504,2025-02-12T08:57:00,iOS,Bengaluru,1351.48,59.0
S010746,U06504,2025-05-10T11:35:00,iOS,Bengaluru,511.04,59.0
S010747,U06505,2025-05-20T19:07:00,iOS,Bengaluru,562.59,39.0
S010748,U06505,2025-03-13T19:39:00,iOS,Bengaluru,1607.14,49.0
S010749,U06505,2025-04-28T19:08:00,iOS,Bengaluru,614.98,49.0
S010750,U06505,2025-01-30T08:22:00,iOS,Bengaluru,916.29,0.0
S010751,U06505,2025-02-08T21:49:00,iOS,Bengaluru,741.7,59.0
S010752,U06506,2025-02-20T21:41:00,iOS,Mumbai,518.05,0.0
S010753,U06507,2025-04-24T13:19:00,Android,Bengaluru,1192.09,0.0
S010754,U06507,2025-05-04T11:35:00,Android,Bengaluru,1144.43,39.0
S010755,U06508,2025-06-21T10:08:00,Android,Hyderabad,475.57,29.0
S010756,U06509,2025-02-14T07:18:00,iOS,Delhi,740.39,0.0
S010757,U06510,2025-04-16T15:33:00,Android,Hyderabad,791.05,0.0
S010758,U06510,2025-05-25T20:48:00,Android,Hyderabad,601.28,29.0
S010759,U06510,2025-06-17T08:40:00,Android,Hyderabad,991.95,0.0
S010760,U06511,2025-04-04T16:55:00,Android,Delhi,808.69,49.0
S010761,U06511,2025-04-28T18:09:00,Android,Delhi,435.56,59.0
S010762,U06511,2025-03-09T14:39:00,Android,Delhi,812.9,69.0
S010763,U06512,2025-06-07T14:16:00,Android,Delhi,982.86,0.0
S010764,U06513,2025-02-26T13:05:00,Android,Hyderabad,793.31,29.0
S010765,U06514,2025-04-06T13:42:00,Android,Mumbai,1148.66,0.0
S010766,U06514,2025-05-05T15:01:00,Android,Mumbai,1144.09,0.0
S010767,U06515,2025-06-02T17:13:00,iOS,Bengaluru,553.28,69.0
S010768,U06516,2025-01-23T07:21:00,Android,Hyderabad,504.62,19.0
S010769,U06517,2025-04-20T07:14:00,Android,Delhi,611.31,29.0
S010770,U06518,2025-01-17T11:55:00,iOS,Bengaluru,734.98,19.0
S010771,U06518,2025-05-13T17:40:00,iOS,Bengaluru,1555.96,49.0
S010772,U06519,2025-05-30T07:43:00,iOS,Delhi,332.79,39.0
S010773,U06520,2025-04-17T21:09:00,Android,Mumbai,600.59,0.0
S010774,U06521,2025-04-28T07:59:00,iOS,Mumbai,727.81,39.0
S010775,U06522,2025-03-27T12:10:00,Android,Hyderabad,690.41,49.0
S010776,U06523,2025-01-28T20:40:00,Android,Mumbai,458.35,19.0
S010777,U06524,2025-05-05T10:28:00,Android,Bengaluru,679.67,49.0
S010778,U06524,2025-02-02T11:35:00,Android,Bengaluru,686.23,0.0
S010779,U06525,2025-04-23T19:08:00,Android,Delhi,569.74,49.0
S010780,U06526,2025-04-19T08:33:00,iOS,Bengaluru,1028.54,0.0
S010781,U06527,2025-04-20T11:36:00,iOS,Hyderabad,801.49,69.0
S010782,U06528,2025-05-22T13:40:00,Android,Bengaluru,536.28,19.0
S010783,U06528,2025-06-18T18:38:00,Android,Bengaluru,447.65,49.0
S010784,U06528,2025-04-21T13:56:00,Android,Bengaluru,692.44,39.0
S010785,U06529,2025-04-03T08:12:00,Android,Mumbai,740.84,19.0
S010786,U06530,2025-04-28T13:36:00,iOS,Mumbai,649.26,19.0
S010787,U06531,2025-01-21T15:26:00,Android,Hyderabad,1209.12,0.0
S010788,U06531,2025-05-05T13:07:00,Android,Hyderabad,1168.16,0.0
S010789,U06532,2025-01-29T11:07:00,Android,Bengaluru,695.98,29.0
S010790,U06532,2025-04-07T18:01:00,Android,Bengaluru,701.04,49.0
S010791,U06532,2025-01-16T22:06:00,Android,Bengaluru,1021.16,59.0
S010792,U06533,2025-02-10T18:53:00,Android,Bengaluru,1085.86,49.0
S010793,U06534,2025-04-11T21:43:00,Android,Kolkata,383.99,39.0
S010794,U06535,2025-02-08T17:13:00,Android,Mumbai,629.59,0.0
S010795,U06536,2025-03-22T22:53:00,Android,Delhi,497.21,59.0
S010796,U06537,2025-05-08T22:20:00,Android,Hyderabad,794.77,29.0
S010797,U06537,2025-05-11T07:21:00,Android,Hyderabad,877.62,49.0
S010798,U06537,2025-04-16T16:20:00,Android,Hyderabad,476.4,59.0
S010799,U06537,2025-05-22T19:46:00,Android,Hyderabad,729.71,29.0
S010800,U06538,2025-01-07T07:34:00,Android,Kolkata,601.85,49.0
S010801,U06538,2025-02-06T20:17:00,Android,Kolkata,881.39,39.0
S010802,U06538,2025-03-11T11:53:00,Android,Kolkata,592.22,39.0
S010803,U06539,2025-03-29T11:18:00,Android,Delhi,691.36,29.0
S010804,U06540,2025-05-15T15:38:00,Android,Kolkata,673.75,0.0
S010805,U06541,2025-01-06T09:10:00,Android,Bengaluru,529.87,49.0
S010806,U06541,2025-02-20T19:37:00,Android,Bengaluru,872.5,49.0
S010807,U06541,2025-01-10T14:35:00,Android,Bengaluru,609.37,29.0
S010808,U06541,2025-04-29T18:23:00,Android,Bengaluru,711.99,49.0
S010809,U06542,2025-04-06T11:05:00,Android,Kolkata,622.0,0.0
S010810,U06542,2025-06-16T12:20:00,Android,Kolkata,817.72,19.0
S010811,U06543,2025-04-29T22:08:00,iOS,Bengaluru,397.78,69.0
S010812,U06543,2025-01-08T15:14:00,iOS,Bengaluru,702.28,49.0
S010813,U06543,2025-02-28T21:45:00,iOS,Bengaluru,525.41,29.0
S010814,U06544,2025-01-26T22:16:00,iOS,Delhi,835.34,19.0
S010815,U06545,2025-03-08T13:24:00,Android,Bengaluru,348.06,69.0
S010816,U06546,2025-05-09T21:56:00,Android,Hyderabad,1250.36,0.0
S010817,U06546,2025-03-26T22:26:00,Android,Hyderabad,848.44,39.0
S010818,U06546,2025-01-28T08:00:00,Android,Hyderabad,1442.4,0.0
S010819,U06547,2025-02-09T21:27:00,Android,Kolkata,710.79,49.0
S010820,U06548,2025-04-06T18:12:00,Android,Delhi,942.31,0.0
S010821,U06549,2025-01-12T07:10:00,Android,Delhi,896.47,49.0
S010822,U06550,2025-05-05T10:50:00,iOS,Delhi,366.19,29.0
S010823,U06551,2025-06-09T22:53:00,Android,Bengaluru,1049.07,0.0
S010824,U06552,2025-01-07T14:34:00,Android,Hyderabad,469.19,29.0
S010825,U06552,2025-06-05T22:00:00,Android,Hyderabad,741.28,0.0
S010826,U06552,2025-01-27T20:36:00,Android,Hyderabad,426.43,29.0
S010827,U06553,2025-05-18T12:36:00,Android,Bengaluru,468.35,39.0
S010828,U06554,2025-05-31T08:12:00,Android,Kolkata,598.22,49.0
S010829,U06555,2025-02-28T14:49:00,Android,Kolkata,463.01,39.0
S010830,U06556,2025-06-07T18:47:00,Android,Bengaluru,756.13,39.0
S010831,U06556,2025-02-01T12:27:00,Android,Bengaluru,736.62,39.0
S010832,U06557,2025-03-26T13:16:00,Android,Mumbai,771.63,39.0
S010833,U06557,2025-06-01T16:08:00,Android,Mumbai,606.37,69.0
S010834,U06557,2025-03-29T15:47:00,Android,Mumbai,577.89,59.0
S010835,U06558,2025-04-13T14:36:00,iOS,Kolkata,433.48,0.0
S010836,U06558,2025-04-01T09:53:00,iOS,Kolkata,814.15,29.0
S010837,U06558,2025-06-05T19:25:00,iOS,Kolkata,321.28,59.0
S010838,U06559,2025-05-11T12:49:00,Android,Hyderabad,609.26,59.0
S010839,U06560,2025-02-03T14:17:00,Android,Hyderabad,965.19,0.0
S010840,U06560,2025-05-30T21:31:00,Android,Hyderabad,1390.78,0.0
S010841,U06561,2025-01-12T15:37:00,iOS,Bengaluru,350.71,49.0
S010842,U06561,2025-04-08T10:23:00,iOS,Bengaluru,561.22,29.0
S010843,U06561,2025-06-25T18:37:00,iOS,Bengaluru,330.67,29.0
S010844,U06561,2025-03-11T21:23:00,iOS,Bengaluru,666.34,69.0
S010845,U06562,2025-01-28T21:48:00,iOS,Bengaluru,701.86,19.0
S010846,U06563,2025-04-07T22:27:00,Android,Hyderabad,423.12,59.0
S010847,U06563,2025-02-11T19:16:00,Android,Hyderabad,841.27,29.0
S010848,U06563,2025-02-15T07:45:00,Android,Hyderabad,1256.93,0.0
S010849,U06564,2025-02-16T19:12:00,iOS,Delhi,975.95,59.0
S010850,U06564,2025-04-25T12:00:00,iOS,Delhi,1072.75,0.0
S010851,U06564,2025-06-07T08:35:00,iOS,Delhi,676.14,69.0
S010852,U06564,2025-02-28T21:24:00,iOS,Delhi,327.55,39.0
S010853,U06565,2025-05-15T22:27:00,iOS,Mumbai,570.01,29.0
S010854,U06565,2025-05-06T07:42:00,iOS,Mumbai,557.08,19.0
S010855,U06565,2025-04-21T19:28:00,iOS,Mumbai,836.16,19.0
S010856,U06566,2025-03-23T14:52:00,Android,Hyderabad,593.46,59.0
S010857,U06566,2025-01-13T12:59:00,Android,Hyderabad,1243.47,0.0
S010858,U06566,2025-06-01T20:45:00,Android,Hyderabad,1046.24,0.0
S010859,U06566,2025-02-05T17:26:00,Android,Hyderabad,661.13,29.0
S010860,U06567,2025-05-30T15:20:00,Android,Delhi,477.51,49.0
S010861,U06567,2025-03-14T14:48:00,Android,Delhi,565.3,0.0
S010862,U06567,2025-03-03T21:59:00,Android,Delhi,1693.85,69.0
S010863,U06567,2025-06-21T08:45:00,Android,Delhi,1105.88,0.0
S010864,U06568,2025-03-28T22:51:00,Android,Bengaluru,826.26,19.0
S010865,U06568,2025-06-02T08:23:00,Android,Bengaluru,663.27,49.0
S010866,U06569,2025-03-01T22:24:00,Android,Delhi,663.11,39.0
S010867,U06570,2025-02-06T14:16:00,iOS,Kolkata,829.7,49.0
S010868,U06570,2025-03-04T12:15:00,iOS,Kolkata,622.38,39.0
S010869,U06570,2025-03-31T09:15:00,iOS,Kolkata,1394.85,0.0
S010870,U06570,2025-04-01T08:48:00,iOS,Kolkata,403.22,49.0
S010871,U06571,2025-04-01T15:14:00,Android,Delhi,802.98,29.0
S010872,U06571,2025-04-21T07:56:00,Android,Delhi,787.98,59.0
S010873,U06572,2025-05-15T20:28:00,Android,Bengaluru,1073.26,19.0
S010874,U06573,2025-03-01T07:29:00,Android,Kolkata,648.55,59.0
S010875,U06573,2025-04-08T20:34:00,Android,Kolkata,1131.23,0.0
S010876,U06573,2025-06-07T09:29:00,Android,Kolkata,681.67,59.0
S010877,U06574,2025-05-11T12:17:00,iOS,Hyderabad,573.95,69.0
S010878,U06574,2025-05-07T20:56:00,iOS,Hyderabad,613.29,59.0
S010879,U06574,2025-02-24T18:19:00,iOS,Hyderabad,565.84,49.0
S010880,U06575,2025-05-24T13:24:00,Android,Mumbai,661.03,39.0
S010881,U06576,2025-03-12T20:33:00,Android,Hyderabad,839.99,49.0
S010882,U06577,2025-06-02T14:04:00,Android,Delhi,955.68,0.0
S010883,U06578,2025-05-30T07:25:00,Android,Kolkata,1122.7,0.0
S010884,U06578,2025-06-03T19:01:00,Android,Kolkata,1216.24,0.0
S010885,U06578,2025-05-30T17:28:00,Android,Kolkata,1076.14,0.0
S010886,U06578,2025-01-08T21:19:00,Android,Kolkata,1744.2,0.0
S010887,U06579,2025-02-01T11:09:00,Android,Hyderabad,591.89,39.0
S010888,U06580,2025-01-25T14:50:00,Android,Delhi,1286.74,39.0
S010889,U06580,2025-01-05T19:33:00,Android,Delhi,399.59,39.0
S010890,U06581,2025-05-18T09:39:00,Android,Delhi,793.58,39.0
S010891,U06582,2025-05-14T13:04:00,Android,Delhi,565.18,49.0
S010892,U06583,2025-04-13T13:00:00,Android,Mumbai,968.93,0.0
S010893,U06584,2025-06-07T19:38:00,Android,Mumbai,650.01,39.0
S010894,U06585,2025-03-23T12:36:00,Android,Mumbai,466.75,0.0
S010895,U06586,2025-02-22T20:24:00,Android,Kolkata,369.72,0.0
S010896,U06586,2025-05-17T07:04:00,Android,Kolkata,562.72,0.0
S010897,U06587,2025-01-27T11:17:00,Android,Delhi,920.36,59.0
S010898,U06588,2025-05-12T10:49:00,Android,Hyderabad,1815.57,0.0
S010899,U06589,2025-06-10T08:50:00,Android,Mumbai,738.12,39.0
S010900,U06590,2025-01-22T22:55:00,Android,Mumbai,1079.23,0.0
S010901,U06591,2025-01-15T17:48:00,Android,Bengaluru,749.43,39.0
S010902,U06591,2025-06-09T17:44:00,Android,Bengaluru,301.85,29.0
S010903,U06592,2025-04-13T12:00:00,Android,Mumbai,1015.47,29.0
S010904,U06592,2025-03-02T19:42:00,Android,Mumbai,510.29,29.0
S010905,U06592,2025-03-24T13:59:00,Android,Mumbai,523.91,19.0
S010906,U06592,2025-05-30T12:03:00,Android,Mumbai,774.47,29.0
S010907,U06593,2025-01-10T16:41:00,Android,Mumbai,393.41,49.0
S010908,U06594,2025-06-09T13:05:00,iOS,Bengaluru,834.67,59.0
S010909,U06594,2025-01-20T19:35:00,iOS,Bengaluru,363.77,29.0
S010910,U06594,2025-06-26T10:11:00,iOS,Bengaluru,831.43,19.0
S010911,U06595,2025-01-24T22:38:00,Android,Hyderabad,723.93,39.0
S010912,U06596,2025-02-19T19:33:00,Android,Delhi,1590.88,0.0
S010913,U06597,2025-04-17T15:09:00,iOS,Delhi,870.86,59.0
S010914,U06598,2025-03-23T18:36:00,Android,Hyderabad,914.93,19.0
S010915,U06599,2025-04-12T11:45:00,iOS,Delhi,759.69,49.0
S010916,U06600,2025-01-04T16:10:00,Android,Mumbai,475.23,39.0
S010917,U06600,2025-03-11T13:57:00,Android,Mumbai,602.42,59.0
S010918,U06601,2025-01-18T22:56:00,Android,Mumbai,822.74,0.0
S010919,U06602,2025-01-22T11:05:00,iOS,Bengaluru,429.52,69.0
S010920,U06603,2025-06-26T08:43:00,Android,Delhi,786.45,39.0
S010921,U06604,2025-06-16T18:54:00,iOS,Bengaluru,929.98,69.0
S010922,U06605,2025-06-29T19:21:00,Android,Bengaluru,638.95,29.0
S010923,U06605,2025-02-15T11:01:00,Android,Bengaluru,826.51,29.0
S010924,U06606,2025-04-01T18:38:00,Android,Mumbai,645.58,19.0
S010925,U06607,2025-05-18T10:26:00,Android,Bengaluru,854.17,69.0
S010926,U06608,2025-04-28T12:41:00,Android,Kolkata,605.55,29.0
S010927,U06608,2025-04-24T15:38:00,Android,Kolkata,830.93,29.0
S010928,U06608,2025-06-27T10:31:00,Android,Kolkata,912.43,0.0
S010929,U06609,2025-01-22T21:27:00,Android,Delhi,954.74,0.0
S010930,U06610,2025-01-22T08:13:00,iOS,Delhi,521.08,49.0
S010931,U06610,2025-06-16T11:30:00,iOS,Delhi,396.45,69.0
S010932,U06611,2025-04-23T15:31:00,Android,Kolkata,558.54,29.0
S010933,U06612,2025-06-04T21:01:00,iOS,Mumbai,541.64,19.0
S010934,U06613,2025-02-20T14:29:00,Android,Mumbai,729.54,49.0
S010935,U06614,2025-02-09T12:19:00,Android,Hyderabad,1276.38,0.0
S010936,U06615,2025-02-23T12:39:00,Android,Kolkata,735.76,19.0
S010937,U06615,2025-03-29T08:52:00,Android,Kolkata,1040.21,39.0
S010938,U06615,2025-04-09T12:37:00,Android,Kolkata,532.55,49.0
S010939,U06616,2025-04-05T20:30:00,Android,Bengaluru,447.83,69.0
S010940,U06617,2025-02-25T19:22:00,Android,Bengaluru,548.1,49.0
S010941,U06618,2025-04-05T07:28:00,iOS,Kolkata,649.61,59.0
S010942,U06618,2025-02-04T22:51:00,iOS,Kolkata,972.76,0.0
S010943,U06618,2025-02-27T07:54:00,iOS,Kolkata,651.92,29.0
S010944,U06618,2025-01-23T16:40:00,iOS,Kolkata,1724.5,0.0
S010945,U06619,2025-01-08T11:07:00,iOS,Bengaluru,731.6,0.0
S010946,U06620,2025-03-13T19:34:00,Android,Hyderabad,496.8,39.0
S010947,U06621,2025-02-11T10:04:00,Android,Mumbai,989.48,0.0
S010948,U06621,2025-04-06T22:42:00,Android,Mumbai,820.68,39.0
S010949,U06621,2025-05-20T08:44:00,Android,Mumbai,666.9,59.0
S010950,U06622,2025-02-06T18:54:00,Android,Mumbai,1207.05,0.0
S010951,U06623,2025-03-12T07:21:00,Android,Hyderabad,515.99,39.0
S010952,U06623,2025-04-28T17:47:00,Android,Hyderabad,643.63,29.0
S010953,U06624,2025-02-20T07:25:00,Android,Kolkata,333.89,0.0
S010954,U06625,2025-05-29T13:32:00,Android,Bengaluru,884.46,39.0
S010955,U06625,2025-02-18T11:03:00,Android,Bengaluru,400.6,0.0
S010956,U06626,2025-01-31T21:09:00,Android,Mumbai,328.14,19.0
S010957,U06626,2025-05-29T07:53:00,Android,Mumbai,616.64,29.0
S010958,U06627,2025-02-08T07:39:00,Android,Hyderabad,631.79,39.0
S010959,U06627,2025-02-13T12:35:00,Android,Hyderabad,759.64,49.0
S010960,U06628,2025-04-28T20:53:00,iOS,Delhi,737.88,39.0
S010961,U06629,2025-05-27T21:33:00,iOS,Kolkata,1308.92,0.0
S010962,U06630,2025-02-22T12:06:00,iOS,Delhi,736.41,59.0
S010963,U06631,2025-01-16T21:49:00,Android,Bengaluru,936.9,69.0
S010964,U06631,2025-04-12T10:29:00,Android,Bengaluru,659.8,39.0
S010965,U06632,2025-03-10T12:28:00,Android,Hyderabad,612.83,49.0
S010966,U06632,2025-03-10T13:32:00,Android,Hyderabad,815.35,69.0
S010967,U06633,2025-03-13T09:29:00,Android,Kolkata,629.48,49.0
S010968,U06633,2025-04-09T17:01:00,Android,Kolkata,528.12,49.0
S010969,U06634,2025-03-26T16:41:00,iOS,Bengaluru,879.21,0.0
S010970,U06634,2025-05-21T12:30:00,iOS,Bengaluru,475.36,49.0
S010971,U06634,2025-05-22T21:22:00,iOS,Bengaluru,1125.51,0.0
S010972,U06635,2025-01-24T12:00:00,Android,Hyderabad,560.18,0.0
S010973,U06635,2025-04-03T10:36:00,Android,Hyderabad,1072.01,0.0
S010974,U06636,2025-01-23T15:42:00,Android,Bengaluru,1213.08,0.0
S010975,U06637,2025-03-25T11:57:00,Android,Bengaluru,399.98,49.0
S010976,U06637,2025-01-12T09:23:00,Android,Bengaluru,617.6,39.0
S010977,U06638,2025-03-22T12:06:00,Android,Delhi,1204.07,0.0
S010978,U06638,2025-04-05T15:08:00,Android,Delhi,2400.0,49.0
S010979,U06639,2025-01-18T12:21:00,Android,Hyderabad,1162.09,29.0
S010980,U06640,2025-02-28T12:45:00,Android,Bengaluru,563.77,39.0
S010981,U06641,2025-03-20T07:31:00,iOS,Bengaluru,559.9,59.0
S010982,U06642,2025-03-07T17:50:00,iOS,Hyderabad,1156.84,39.0
S010983,U06642,2025-06-29T19:53:00,iOS,Hyderabad,1120.23,0.0
S010984,U06642,2025-01-14T11:26:00,iOS,Hyderabad,689.37,59.0
S010985,U06642,2025-05-02T15:09:00,iOS,Hyderabad,1079.9,0.0
S010986,U06643,2025-03-29T10:47:00,Android,Delhi,402.11,19.0
S010987,U06643,2025-06-11T10:15:00,Android,Delhi,829.74,0.0
S010988,U06644,2025-02-11T17:56:00,Android,Bengaluru,1017.09,0.0
S010989,U06644,2025-03-06T07:46:00,Android,Bengaluru,325.04,19.0
S010990,U06645,2025-05-14T13:49:00,iOS,Bengaluru,697.17,0.0
S010991,U06646,2025-02-09T09:48:00,Android,Hyderabad,526.22,39.0
S010992,U06647,2025-01-26T19:40:00,iOS,Mumbai,454.56,29.0
S010993,U06648,2025-04-09T11:57:00,iOS,Hyderabad,1016.29,0.0
S010994,U06649,2025-05-12T15:20:00,Android,Bengaluru,972.15,0.0
S010995,U06649,2025-03-04T15:18:00,Android,Bengaluru,882.8,0.0
S010996,U06649,2025-06-09T11:46:00,Android,Bengaluru,605.68,19.0
S010997,U06649,2025-06-02T16:07:00,Android,Bengaluru,974.27,0.0
S010998,U06650,2025-05-08T21:52:00,Android,Delhi,570.45,69.0
S010999,U06650,2025-03-28T13:20:00,Android,Delhi,858.65,49.0
S011000,U06651,2025-04-25T17:01:00,Android,Hyderabad,736.73,39.0
S011001,U06651,2025-03-18T09:13:00,Android,Hyderabad,862.09,49.0
S011002,U06652,2025-06-17T17:16:00,Android,Delhi,536.0,49.0
S011003,U06652,2025-06-18T07:26:00,Android,Delhi,1763.04,0.0
S011004,U06653,2025-05-12T13:31:00,iOS,Bengaluru,410.08,19.0
