order_id,session_id,user_id,order_date,order_value,payment_method,payment_status,delivery_fee
O004134,S010038,U06080,2025-03-28T07:50:36,429.56,UPI,Success,39.0
O004135,S010042,U06082,2025-03-19T22:10:36,889.97,Card,Success,19.0
O004136,S010043,U06083,2025-06-10T08:21:36,1175.68,UPI,Success,49.0
O004138,S010046,U06085,2025-01-21T12:41:36,1169.97,UPI,Success,0.0
O004140,S010049,U06087,2025-06-20T09:26:36,600.26,Card,Success,39.0
O004141,S010052,U06089,2025-04-21T17:38:36,584.05,UPI,Success,69.0
O004142,S010055,U06090,2025-03-04T09:52:36,552.23,UPI,Success,39.0
O004143,S010058,U06092,2025-02-01T22:53:36,403.24,UPI,Success,49.0
O004144,S010061,U06094,2025-03-30T12:51:36,375.67,UPI,Success,59.0
O004145,S010064,U06095,2025-02-25T07:17:36,894.72,Card,Success,49.0
O004146,S010066,U06096,2025-02-01T11:59:36,1460.75,Card,Success,0.0
O004147,S010067,U06097,2025-02-19T07:19:36,561.34,Card,Success,29.0
O004148,S010068,U06097,2025-03-26T11:38:36,340.17,Cash on Delivery,Success,19.0
O004149,S010070,U06098,2025-06-09T21:38:36,485.18,Wallet,Success,49.0
O004150,S010072,U06099,2025-02-19T17:43:36,961.37,UPI,Success,0.0
O004151,S010075,U06099,2025-02-03T13:23:36,788.87,Card,Success,49.0
O004152,S010076,U06100,2025-04-29T11:44:36,634.14,UPI,Success,29.0
O004153,S010083,U06104,2025-02-05T12:31:36,832.82,UPI,Success,49.0
O004154,S010084,U06104,2025-05-17T21:25:36,583.91,UPI,Success,29.0
O004155,S010085,U06105,2025-03-08T10:07:36,716.6,UPI,Success,29.0
O004156,S010086,U06106,2025-02-27T08:10:36,968.2,UPI,Success,0.0
O004157,S010089,U06106,2025-01-21T10:03:36,1360.52,Cash on Delivery,Success,0.0
O004158,S010091,U06107,2025-02-27T22:33:36,719.36,UPI,Success,69.0
O004159,S010094,U06110,2025-01-31T12:50:36,1244.42,Wallet,Success,0.0
O004161,S010105,U06116,2025-06-05T12:19:36,585.96,UPI,Success,39.0
O004163,S010114,U06123,2025-03-19T16:42:36,1397.78,UPI,Success,29.0
O004164,S010132,U06136,2025-05-22T13:13:36,699.04,Wallet,Success,19.0
O004167,S010139,U06142,2025-05-24T15:34:36,945.83,UPI,Success,0.0
O004168,S010140,U06142,2025-06-14T11:23:36,536.01,Card,Success,49.0
O004169,S010142,U06143,2025-02-21T10:24:36,414.72,UPI,Success,59.0
O004170,S010143,U06144,2025-04-01T16:11:36,1902.54,Cash on Delivery,Success,69.0
O004171,S010147,U06145,2025-05-26T19:34:36,698.0,UPI,Success,39.0
O004172,S010149,U06146,2025-02-01T14:32:36,768.92,UPI,Success,0.0
O004173,S010150,U06146,2025-04-20T16:39:36,954.48,UPI,Success,0.0
O004174,S010156,U06149,2025-06-26T22:04:36,713.46,Card,Success,59.0
O004175,S010157,U06149,2025-06-27T13:42:36,502.44,UPI,Success,19.0
O004176,S010159,U06151,2025-06-07T22:18:36,558.31,UPI,Success,29.0
O004179,S010167,U06157,2025-02-05T16:20:36,355.96,UPI,Success,69.0
O004180,S010168,U06158,2025-05-06T08:57:36,690.69,Card,Success,29.0
O004181,S010174,U06161,2025-03-26T11:21:36,506.79,Wallet,Success,59.0
O004182,S010176,U06162,2025-02-21T20:12:36,534.53,UPI,Success,59.0
O004183,S010177,U06162,2025-02-21T11:46:36,858.09,Card,Success,59.0
O004184,S010179,U06164,2025-05-28T12:49:36,1024.54,UPI,Success,0.0
O004185,S010180,U06164,2025-05-11T07:19:36,547.83,UPI,Success,0.0
O004186,S010182,U06165,2025-05-23T17:01:36,956.88,Card,Success,0.0
O004187,S010187,U06168,2025-04-30T18:09:36,745.36,Wallet,Success,39.0
O004188,S010188,U06169,2025-04-17T07:22:36,389.38,Wallet,Success,29.0
O004189,S010191,U06171,2025-05-27T16:09:36,607.24,UPI,Success,29.0
O004190,S010193,U06172,2025-04-09T10:41:36,603.25,UPI,Success,39.0
O004191,S010195,U06172,2025-05-10T08:07:36,1162.81,Card,Success,0.0
O004192,S010196,U06173,2025-06-08T16:42:36,804.27,UPI,Success,49.0
O004195,S010201,U06176,2025-03-07T22:29:36,717.93,UPI,Success,39.0
O004196,S010203,U06178,2025-01-03T15:48:36,556.61,UPI,Success,39.0
O004197,S010205,U06179,2025-06-04T17:03:36,242.76,Wallet,Success,19.0
O004198,S010207,U06180,2025-04-13T22:59:36,689.62,UPI,Success,69.0
O004199,S010209,U06181,2025-06-25T15:59:36,637.03,UPI,Success,49.0
O004200,S010211,U06182,2025-04-02T19:41:36,811.26,UPI,Success,19.0
O004201,S010215,U06184,2025-03-27T11:07:36,1043.13,UPI,Success,0.0
O004202,S010216,U06185,2025-02-10T13:34:36,554.86,Wallet,Success,29.0
O004203,S010218,U06186,2025-02-03T10:03:36,596.77,Wallet,Success,39.0
O004204,S010222,U06189,2025-03-02T12:02:36,1003.97,UPI,Success,0.0
O004205,S010223,U06190,2025-03-02T22:49:36,1008.58,Wallet,Success,39.0
O004206,S010225,U06191,2025-05-17T11:06:36,801.5,Wallet,Success,39.0
O004207,S010228,U06192,2025-06-11T16:48:36,688.4,UPI,Success,59.0
O004208,S010229,U06193,2025-05-03T22:36:36,604.93,UPI,Success,49.0
O004209,S010232,U06196,2025-04-10T13:35:36,558.55,UPI,Success,29.0
O004210,S010238,U06200,2025-03-19T18:12:36,502.7,Card,Success,19.0
O004211,S010239,U06200,2025-04-05T17:46:36,365.04,Wallet,Success,49.0
O004212,S010245,U06203,2025-01-16T16:07:36,743.16,UPI,Success,59.0
O004213,S010247,U06204,2025-01-04T10:29:36,444.32,Wallet,Success,49.0
O004214,S010249,U06206,2025-01-30T13:52:36,819.66,Card,Success,0.0
O004215,S010250,U06206,2025-02-02T09:12:36,1130.07,Wallet,Success,0.0
O004216,S010254,U06210,2025-05-17T21:45:36,1018.88,UPI,Success,0.0
O004217,S010256,U06211,2025-06-28T11:22:36,828.07,UPI,Success,29.0
O004218,S010259,U06213,2025-01-12T08:31:36,477.18,UPI,Success,69.0
O004219,S010260,U06213,2025-02-27T22:11:36,539.92,UPI,Success,19.0
O004220,S010262,U06214,2025-04-16T11:54:36,649.16,Card,Success,59.0
O004221,S010264,U06216,2025-06-29T14:28:36,510.97,UPI,Success,29.0
O004222,S010265,U06217,2025-02-03T19:22:36,392.29,Card,Success,39.0
O004223,S010266,U06218,2025-06-19T07:59:36,661.89,Card,Success,29.0
O004224,S010268,U06219,2025-01-07T15:29:36,960.72,UPI,Success,0.0
O004225,S010269,U06220,2025-05-23T20:56:36,720.72,Wallet,Success,0.0
O004227,S010274,U06223,2025-01-20T12:00:36,692.34,UPI,Success,59.0
O004228,S010276,U06225,2025-04-22T07:46:36,761.99,UPI,Success,49.0
O004229,S010277,U06225,2025-06-15T10:38:36,341.18,Card,Success,0.0
O004230,S010281,U06227,2025-06-27T10:28:36,447.72,Wallet,Success,49.0
O004231,S010284,U06229,2025-06-07T20:07:36,854.48,UPI,Success,39.0
O004232,S010288,U06233,2025-04-18T07:48:36,619.75,UPI,Success,19.0
O004234,S010295,U06238,2025-02-05T17:11:36,677.28,Card,Success,0.0
O004235,S010298,U06239,2025-02-02T22:44:36,1142.67,UPI,Success,0.0
O004236,S010301,U06241,2025-02-08T14:49:36,921.52,Card,Success,39.0
O004237,S010304,U06243,2025-04-18T16:28:36,560.45,UPI,Success,69.0
O004238,S010306,U06244,2025-06-25T12:24:36,370.1,UPI,Success,29.0
O004239,S010307,U06245,2025-02-12T10:34:36,746.54,Card,Success,39.0
O004242,S010314,U06248,2025-02-08T15:35:36,784.6,Cash on Delivery,Success,39.0
O004243,S010315,U06248,2025-03-07T22:38:36,873.18,UPI,Success,49.0
O004244,S010319,U06250,2025-03-04T15:57:36,671.4,UPI,Success,19.0
O004245,S010322,U06251,2025-05-25T14:33:36,1179.44,Wallet,Success,0.0
O004246,S010323,U06251,2025-06-10T09:25:36,584.31,UPI,Success,49.0
O004247,S010326,U06252,2025-05-09T12:18:36,542.27,Card,Success,29.0
O004248,S010332,U06256,2025-03-28T11:17:36,560.27,Wallet,Success,39.0
O004249,S010333,U06256,2025-06-15T17:27:36,265.96,Wallet,Success,59.0
O004250,S010334,U06256,2025-04-28T14:49:36,782.85,Card,Success,59.0
O004251,S010335,U06256,2025-05-09T23:00:36,1011.93,UPI,Success,0.0
O004252,S010336,U06257,2025-05-04T19:34:36,927.55,Wallet,Success,0.0
O004255,S010341,U06261,2025-03-23T14:19:36,1065.67,Wallet,Success,0.0
O004256,S010342,U06261,2025-01-31T22:13:36,726.19,Cash on Delivery,Success,59.0
O004257,S010345,U06262,2025-03-14T22:25:36,371.0,UPI,Success,39.0
O004260,S010349,U06264,2025-01-01T19:56:36,730.46,UPI,Success,39.0
O004261,S010350,U06264,2025-05-17T21:28:36,782.38,Card,Success,49.0
O004262,S010355,U06268,2025-02-18T17:31:36,506.88,UPI,Success,19.0
O004264,S010358,U06271,2025-05-14T11:59:36,519.37,UPI,Success,59.0
O004265,S010359,U06272,2025-01-28T20:21:36,516.02,UPI,Success,49.0
O004266,S010361,U06273,2025-05-14T14:30:36,1409.95,Card,Success,0.0
O004267,S010362,U06273,2025-05-25T21:44:36,860.74,Wallet,Success,0.0
O004268,S010366,U06276,2025-03-24T15:56:36,1007.65,UPI,Success,0.0
O004269,S010367,U06277,2025-06-18T21:23:36,639.41,UPI,Success,19.0
O004270,S010368,U06278,2025-01-08T22:00:36,347.9,UPI,Success,0.0
O004271,S010369,U06278,2025-02-14T12:45:36,595.45,Wallet,Success,39.0
O004272,S010375,U06281,2025-01-13T19:04:36,1746.38,Card,Success,0.0
O004273,S010377,U06282,2025-03-12T11:21:36,1035.48,Wallet,Success,0.0
O004274,S010381,U06285,2025-03-06T09:10:36,595.69,UPI,Success,69.0
O004275,S010383,U06285,2025-05-12T22:14:36,982.18,UPI,Success,0.0
O004276,S010385,U06286,2025-01-24T18:25:36,928.47,UPI,Success,0.0
O004279,S010388,U06288,2025-02-17T18:59:36,588.57,UPI,Success,29.0
O004280,S010389,U06288,2025-02-22T16:59:36,577.64,UPI,Success,39.0
O004281,S010395,U06291,2025-06-24T08:58:36,649.83,Card,Success,59.0
O004282,S010396,U06292,2025-05-31T17:57:36,1380.62,UPI,Success,0.0
O004283,S010397,U06292,2025-05-11T21:43:36,549.56,Wallet,Success,39.0
O004284,S010398,U06293,2025-05-13T08:31:36,815.26,Wallet,Success,19.0
O004285,S010399,U06293,2025-05-20T10:40:36,1199.31,UPI,Success,0.0
O004286,S010404,U06297,2025-04-13T13:23:36,474.43,UPI,Success,29.0
O004287,S010410,U06300,2025-06-19T10:48:36,661.41,Card,Success,49.0
O004288,S010413,U06301,2025-05-02T12:02:36,1402.57,UPI,Success,0.0
O004289,S010415,U06303,2025-02-11T08:31:36,529.92,UPI,Success,39.0
O004290,S010416,U06304,2025-05-06T16:04:36,657.44,Card,Success,69.0
O004292,S010420,U06307,2025-06-24T11:33:36,410.29,Cash on Delivery,Success,39.0
O004294,S010424,U06309,2025-05-18T07:21:36,920.64,UPI,Success,0.0
O004295,S010425,U06310,2025-05-21T09:14:36,948.28,Card,Success,0.0
O004296,S010426,U06310,2025-05-14T09:35:36,1054.99,UPI,Success,0.0
O004297,S010429,U06312,2025-02-04T22:12:36,826.68,UPI,Success,29.0
O004298,S010430,U06313,2025-05-14T10:57:36,1177.87,Cash on Delivery,Success,0.0
O004299,S010433,U06314,2025-06-21T15:35:36,605.03,Cash on Delivery,Success,59.0
O004300,S010434,U06315,2025-06-24T10:46:36,864.36,Cash on Delivery,Success,19.0
O004301,S010438,U06317,2025-02-06T14:02:36,736.44,Card,Success,59.0
O004303,S010443,U06320,2025-03-22T19:32:36,380.62,UPI,Success,49.0
O004304,S010445,U06322,2025-01-03T18:11:36,517.62,Card,Success,29.0
O004305,S010446,U06323,2025-06-22T16:56:36,438.88,UPI,Success,49.0
O004306,S010448,U06325,2025-05-10T22:25:36,528.27,UPI,Success,0.0
O004307,S010450,U06325,2025-05-18T17:07:36,534.23,UPI,Success,0.0
O004308,S010453,U06327,2025-04-22T11:05:36,902.94,UPI,Success,0.0
O004309,S010455,U06328,2025-01-04T22:14:36,663.18,Wallet,Success,39.0
O004310,S010456,U06328,2025-05-05T19:15:36,1199.18,UPI,Success,0.0
O004311,S010459,U06331,2025-04-17T11:15:36,773.52,UPI,Success,19.0
O004312,S010460,U06332,2025-03-23T19:48:36,644.09,UPI,Success,49.0
O004313,S010465,U06335,2025-06-25T09:56:36,755.61,UPI,Success,0.0
O004314,S010468,U06338,2025-05-11T16:08:36,617.67,Card,Success,69.0
O004315,S010470,U06339,2025-03-12T15:06:36,593.1,Cash on Delivery,Success,19.0
O004316,S010471,U06340,2025-01-22T09:32:36,571.92,Wallet,Success,39.0
O004317,S010473,U06341,2025-04-04T10:10:36,1540.32,Card,Success,0.0
O004318,S010479,U06344,2025-03-24T13:20:36,714.17,Wallet,Success,49.0
O004319,S010480,U06345,2025-06-22T14:10:36,945.82,UPI,Success,0.0
O004321,S010490,U06351,2025-02-14T07:08:36,704.41,UPI,Success,19.0
O004323,S010492,U06351,2025-06-21T21:36:36,896.73,Card,Success,49.0
O004324,S010493,U06352,2025-03-25T16:40:36,2400.0,Cash on Delivery,Success,0.0
O004325,S010494,U06352,2025-06-09T09:55:36,531.75,Card,Success,19.0
O004326,S010498,U06356,2025-01-27T15:47:36,871.87,Card,Success,49.0
O004327,S010499,U06356,2025-01-27T15:52:36,651.32,Wallet,Success,59.0
O004328,S010500,U06357,2025-02-24T07:50:36,1282.08,Card,Success,0.0
O004329,S010502,U06358,2025-01-07T12:48:36,1105.39,UPI,Success,0.0
O004330,S010505,U06360,2025-05-20T18:55:36,539.44,Wallet,Success,39.0
O004331,S010514,U06365,2025-01-26T09:36:36,714.48,UPI,Success,29.0
O004332,S010516,U06366,2025-06-06T12:23:36,513.78,Wallet,Success,39.0
O004334,S010519,U06367,2025-01-18T07:34:36,884.16,Card,Success,39.0
O004335,S010525,U06370,2025-04-13T08:44:36,1324.48,UPI,Success,0.0
O004336,S010526,U06370,2025-02-05T18:11:36,706.25,UPI,Success,49.0
O004337,S010531,U06373,2025-03-17T08:36:36,478.32,UPI,Success,49.0
O004339,S010543,U06382,2025-02-10T07:28:36,1132.97,Wallet,Success,0.0
O004341,S010545,U06383,2025-06-29T12:12:36,816.34,UPI,Success,49.0
O004342,S010547,U06384,2025-01-08T07:53:36,315.02,Card,Success,29.0
O004343,S010551,U06386,2025-03-19T15:55:36,930.57,Wallet,Success,0.0
O004344,S010552,U06386,2025-01-13T18:50:36,412.26,Cash on Delivery,Success,49.0
O004345,S010555,U06387,2025-03-15T09:18:36,1305.34,Card,Success,0.0
O004346,S010558,U06390,2025-03-19T20:25:36,926.16,UPI,Success,0.0
O004347,S010559,U06391,2025-03-30T13:24:36,639.61,Card,Success,0.0
O004348,S010564,U06395,2025-01-25T14:50:36,897.1,UPI,Success,69.0
O004349,S010565,U06395,2025-01-13T08:07:36,744.05,Card,Success,49.0
O004350,S010567,U06395,2025-04-20T20:07:36,831.79,UPI,Success,19.0
O004351,S010568,U06395,2025-02-18T18:19:36,1642.76,UPI,Success,0.0
O004352,S010570,U06396,2025-03-09T18:42:36,596.54,Cash on Delivery,Success,49.0
O004353,S010571,U06397,2025-02-21T16:32:36,462.81,UPI,Success,29.0
O004354,S010572,U06397,2025-06-15T08:18:36,1286.09,UPI,Success,0.0
O004355,S010575,U06400,2025-06-09T10:25:36,837.24,UPI,Success,49.0
O004357,S010583,U06406,2025-05-26T15:01:36,345.08,UPI,Success,29.0
O004358,S010585,U06406,2025-05-16T22:44:36,747.37,UPI,Success,29.0
O004359,S010589,U06408,2025-04-14T07:59:36,824.39,UPI,Success,0.0
O004360,S010592,U06411,2025-05-06T10:49:36,790.62,UPI,Success,0.0
O004361,S010593,U06411,2025-05-16T16:46:36,373.78,Cash on Delivery,Success,0.0
O004362,S010594,U06412,2025-02-17T09:33:36,919.96,UPI,Success,29.0
O004363,S010596,U06414,2025-05-01T19:29:36,728.31,UPI,Success,59.0
O004365,S010606,U06418,2025-05-25T22:01:36,654.37,UPI,Success,39.0
O004366,S010610,U06421,2025-05-30T19:52:36,297.58,Cash on Delivery,Success,0.0
O004367,S010612,U06422,2025-06-23T07:07:36,636.77,Card,Success,69.0
O004368,S010613,U06423,2025-03-17T17:18:36,858.46,Card,Success,49.0
O004369,S010614,U06424,2025-06-12T08:28:36,720.65,Wallet,Success,49.0
O004370,S010616,U06425,2025-04-16T07:07:36,1485.57,Card,Success,0.0
O004371,S010621,U06430,2025-05-06T17:32:36,877.65,UPI,Success,0.0
O004372,S010622,U06431,2025-06-19T15:02:36,610.22,Card,Success,0.0
O004373,S010623,U06431,2025-02-26T08:53:36,691.7,UPI,Success,39.0
O004374,S010624,U06432,2025-04-13T16:25:36,659.77,UPI,Success,59.0
O004375,S010626,U06434,2025-03-19T18:05:36,597.66,Card,Success,39.0
O004376,S010628,U06434,2025-01-11T15:52:36,558.16,UPI,Success,29.0
O004377,S010630,U06435,2025-04-04T14:25:36,1938.63,Card,Success,69.0
O004378,S010634,U06439,2025-06-20T09:43:36,613.2,Card,Success,69.0
O004379,S010639,U06442,2025-03-12T11:34:36,660.32,Card,Success,0.0
O004380,S010642,U06445,2025-01-26T09:31:36,1304.06,Card,Success,0.0
O004381,S010644,U06447,2025-04-17T20:54:36,506.28,UPI,Success,0.0
O004382,S010646,U06449,2025-02-27T08:36:36,649.02,UPI,Success,0.0
O004383,S010647,U06449,2025-06-20T13:32:36,361.3,Card,Success,29.0
O004384,S010654,U06453,2025-04-16T17:58:36,1239.99,Card,Success,0.0
O004385,S010661,U06457,2025-06-05T09:21:36,502.12,Cash on Delivery,Success,39.0
O004387,S010666,U06459,2025-02-05T07:22:36,1121.36,UPI,Success,0.0
O004388,S010668,U06460,2025-03-12T15:06:36,1327.8,UPI,Success,0.0
O004389,S010669,U06461,2025-04-16T10:24:36,454.93,UPI,Success,19.0
O004390,S010670,U06462,2025-03-22T15:18:36,908.84,Cash on Delivery,Success,0.0
O004391,S010672,U06463,2025-03-24T08:36:36,616.62,UPI,Success,49.0
O004392,S010677,U06466,2025-02-13T11:43:36,893.08,Card,Success,39.0
O004393,S010679,U06467,2025-01-06T09:43:36,370.8,Card,Success,29.0
O004394,S010681,U06468,2025-06-14T14:10:36,999.28,UPI,Success,0.0
O004395,S010682,U06469,2025-04-25T22:36:36,960.9,UPI,Success,0.0
O004396,S010684,U06470,2025-04-27T07:41:36,669.24,Card,Success,29.0
O004397,S010685,U06470,2025-02-26T17:56:36,1174.61,UPI,Success,0.0
O004398,S010686,U06470,2025-03-03T15:12:36,937.75,UPI,Success,0.0
O004399,S010687,U06470,2025-04-20T14:23:36,807.05,UPI,Success,49.0
O004400,S010689,U06471,2025-04-28T18:57:36,605.99,Wallet,Success,39.0
O004401,S010695,U06473,2025-05-06T09:59:36,648.26,UPI,Success,0.0
O004402,S010699,U06477,2025-04-21T14:29:36,933.96,Card,Success,59.0
O004405,S010705,U06480,2025-03-24T17:16:36,1063.11,UPI,Success,0.0
O004406,S010707,U06481,2025-03-29T16:16:36,877.11,UPI,Success,29.0
O004407,S010708,U06481,2025-01-12T07:16:36,883.1,UPI,Success,29.0
O004408,S010713,U06485,2025-04-24T09:38:36,694.04,UPI,Success,59.0
O004409,S010715,U06486,2025-02-22T12:33:36,1408.89,UPI,Success,0.0
O004410,S010716,U06486,2025-06-11T17:45:36,1256.32,Card,Success,0.0
O004412,S010720,U06488,2025-05-03T09:16:36,607.38,UPI,Success,39.0
O004413,S010722,U06490,2025-06-05T15:52:36,642.59,Card,Success,39.0
O004414,S010724,U06492,2025-05-12T09:36:36,951.75,UPI,Success,0.0
O004415,S010726,U06493,2025-05-22T12:46:36,333.0,UPI,Success,49.0
O004416,S010730,U06495,2025-03-03T07:13:36,849.65,UPI,Success,69.0
O004417,S010732,U06496,2025-05-04T15:05:36,756.4,Wallet,Success,49.0
O004418,S010736,U06499,2025-04-14T22:56:36,896.02,UPI,Success,0.0
O004419,S010738,U06500,2025-01-07T12:33:36,504.68,UPI,Success,49.0
O004420,S010742,U06501,2025-04-06T19:15:36,605.06,Card,Success,19.0
O004421,S010744,U06503,2025-03-17T19:28:36,1551.63,UPI,Success,0.0
O004422,S010745,U06504,2025-02-12T08:59:36,1351.48,UPI,Success,59.0
O004423,S010747,U06505,2025-05-20T19:09:36,562.59,UPI,Success,39.0
O004424,S010751,U06505,2025-02-08T21:51:36,741.7,UPI,Success,59.0
O004425,S010755,U06508,2025-06-21T10:10:36,475.57,Card,Success,29.0
O004426,S010758,U06510,2025-05-25T20:50:36,601.28,Card,Success,29.0
O004427,S010759,U06510,2025-06-17T08:42:36,991.95,Wallet,Success,0.0
O004428,S010760,U06511,2025-04-04T16:57:36,808.69,Card,Success,49.0
O004429,S010763,U06512,2025-06-07T14:18:36,982.86,Card,Success,0.0
O004431,S010771,U06518,2025-05-13T17:42:36,1555.96,UPI,Success,49.0
O004432,S010774,U06521,2025-04-28T08:01:36,727.81,UPI,Success,39.0
O004433,S010777,U06524,2025-05-05T10:30:36,679.67,Card,Success,49.0
O004434,S010780,U06526,2025-04-19T08:35:36,1028.54,UPI,Success,0.0
O004435,S010783,U06528,2025-06-18T18:40:36,447.65,Cash on Delivery,Success,49.0
O004436,S010789,U06532,2025-01-29T11:09:36,695.98,Card,Success,29.0
O004437,S010793,U06534,2025-04-11T21:45:36,383.99,UPI,Success,39.0
O004438,S010794,U06535,2025-02-08T17:15:36,629.59,UPI,Success,0.0
O004439,S010797,U06537,2025-05-11T07:23:36,877.62,UPI,Success,49.0
O004440,S010801,U06538,2025-02-06T20:19:36,881.39,Wallet,Success,39.0
O004441,S010803,U06539,2025-03-29T11:20:36,691.36,UPI,Success,29.0
O004442,S010804,U06540,2025-05-15T15:40:36,673.75,UPI,Success,0.0
O004443,S010805,U06541,2025-01-06T09:12:36,529.87,Card,Success,49.0
O004444,S010809,U06542,2025-04-06T11:07:36,622.0,UPI,Success,0.0
O004445,S010811,U06543,2025-04-29T22:10:36,397.78,Cash on Delivery,Success,69.0
O004446,S010812,U06543,2025-01-08T15:16:36,702.28,UPI,Success,49.0
O004447,S010813,U06543,2025-02-28T21:47:36,525.41,Card,Success,29.0
O004448,S010816,U06546,2025-05-09T21:58:36,1250.36,UPI,Success,0.0
O004449,S010817,U06546,2025-03-26T22:28:36,848.44,UPI,Success,39.0
O004450,S010822,U06550,2025-05-05T10:52:36,366.19,UPI,Success,29.0
O004452,S010826,U06552,2025-01-27T20:38:36,426.43,UPI,Success,29.0
O004453,S010828,U06554,2025-05-31T08:14:36,598.22,Card,Success,49.0
O004454,S010831,U06556,2025-02-01T12:29:36,736.62,Wallet,Success,39.0
O004455,S010832,U06557,2025-03-26T13:18:36,771.63,UPI,Success,39.0
O004456,S010834,U06557,2025-03-29T15:49:36,577.89,UPI,Success,59.0
O004457,S010839,U06560,2025-02-03T14:19:36,965.19,UPI,Success,0.0
O004458,S010845,U06562,2025-01-28T21:50:36,701.86,UPI,Success,19.0
O004459,S010850,U06564,2025-04-25T12:02:36,1072.75,Card,Success,0.0
O004460,S010852,U06564,2025-02-28T21:26:36,327.55,UPI,Success,39.0
O004461,S010853,U06565,2025-05-15T22:29:36,570.01,Card,Success,29.0
O004462,S010854,U06565,2025-05-06T07:44:36,557.08,Card,Success,19.0
O004463,S010857,U06566,2025-01-13T13:01:36,1243.47,Card,Success,0.0
O004464,S010861,U06567,2025-03-14T14:50:36,565.3,UPI,Success,0.0
O004465,S010862,U06567,2025-03-03T22:01:36,1693.85,UPI,Success,69.0
O004466,S010863,U06567,2025-06-21T08:47:36,1105.88,Card,Success,0.0
O004468,S010865,U06568,2025-06-02T08:25:36,663.27,UPI,Success,49.0
O004470,S010869,U06570,2025-03-31T09:17:36,1394.85,Cash on Delivery,Success,0.0
O004471,S010871,U06571,2025-04-01T15:16:36,802.98,UPI,Success,29.0
O004472,S010873,U06572,2025-05-15T20:30:36,1073.26,Card,Success,19.0
O004473,S010874,U06573,2025-03-01T07:31:36,648.55,UPI,Success,59.0
O004475,S010882,U06577,2025-06-02T14:06:36,955.68,UPI,Success,0.0
O004476,S010884,U06578,2025-06-03T19:03:36,1216.24,Card,Success,0.0
O004477,S010885,U06578,2025-05-30T17:30:36,1076.14,UPI,Success,0.0
O004478,S010886,U06578,2025-01-08T21:21:36,1744.2,Wallet,Success,0.0
O004480,S010889,U06580,2025-01-05T19:35:36,399.59,Card,Success,39.0
O004481,S010891,U06582,2025-05-14T13:06:36,565.18,UPI,Success,49.0
O004482,S010897,U06587,2025-01-27T11:19:36,920.36,Card,Success,59.0
O004483,S010900,U06590,2025-01-22T22:57:36,1079.23,Card,Success,0.0
O004484,S010903,U06592,2025-04-13T12:02:36,1015.47,UPI,Success,29.0
O004485,S010911,U06595,2025-01-24T22:40:36,723.93,UPI,Success,39.0
O004486,S010912,U06596,2025-02-19T19:35:36,1590.88,Wallet,Success,0.0
O004487,S010922,U06605,2025-06-29T19:23:36,638.95,UPI,Success,29.0
O004488,S010923,U06605,2025-02-15T11:03:36,826.51,Card,Success,29.0
